-3.492063492063492 -0.7936507936507937
-3.333333333333333 -0.7936507936507937
-3.015873015873016 -0.7936507936507937
-2.8571428571428568 -0.7936507936507937
-2.5396825396825395 -0.7936507936507937
-2.3809523809523814 -0.7936507936507937
-2.0634920634920633 -0.7936507936507937
-1.904761904761905 -0.7936507936507937
-1.587301587301587 -0.7936507936507937
-3.9682539682539693 1.5873015873015874
-3.80952380952381 1.5873015873015874
-3.492063492063493 1.5873015873015874
-3.333333333333334 1.5873015873015874
-3.0158730158730167 1.5873015873015874
-2.8571428571428577 1.5873015873015874
-2.5396825396825404 1.5873015873015874
-2.3809523809523814 1.5873015873015874
-2.063492063492064 1.5873015873015874
-1.904761904761905 1.5873015873015874
-1.5873015873015879 1.5873015873015874
-1.4285714285714288 1.5873015873015874
-1.1111111111111116 1.5873015873015874
2.380952380952381 -0.1587301587301586
2.222222222222222 -0.1587301587301586
1.9047619047619047 -0.1587301587301586
1.746031746031746 -0.1587301587301586
-2.0634920634920633 2.5396825396825395
-1.9047619047619047 2.5396825396825395
-1.5873015873015874 2.5396825396825395
-1.5873015873015874 2.3809523809523814
-1.5873015873015874 2.0634920634920633
-1.4285714285714284 2.0634920634920633
-1.1111111111111112 2.0634920634920633
-0.9523809523809521 2.0634920634920633
-0.6349206349206349 2.0634920634920633
-0.6349206349206349 1.7460317460317463
2.3809523809523814 5.07936507936508
2.3809523809523814 4.761904761904762
2.3809523809523814 4.603174603174604
2.3809523809523814 4.285714285714286
2.3809523809523814 4.126984126984127
2.3809523809523814 3.80952380952381
2.3809523809523814 3.650793650793651
2.3809523809523814 3.333333333333334
2.3809523809523814 3.174603174603175
2.3809523809523814 2.8571428571428577
2.3809523809523814 2.6984126984126986
2.3809523809523814 2.3809523809523814
2.3809523809523814 2.2222222222222223
2.0634920634920633 2.2222222222222223
2.0634920634920633 1.9047619047619049
2.0634920634920633 1.7460317460317463
1.7460317460317452 1.7460317460317463
1.7460317460317452 1.4285714285714286
1.587301587301587 1.4285714285714286
1.587301587301587 1.26984126984127
1.2698412698412689 1.26984126984127
2.8571428571428568 -4.603174603174603
2.5396825396825395 -4.603174603174603
2.380952380952381 -4.603174603174603
2.0634920634920637 -4.603174603174603
1.9047619047619047 -4.603174603174603
1.5873015873015874 -4.603174603174603
1.4285714285714284 -4.603174603174603
1.1111111111111112 -4.603174603174603
0.9523809523809526 -4.603174603174603
0.9523809523809526 -4.444444444444444
0.9523809523809526 -4.1269841269841265
0.9523809523809526 -3.968253968253968
0.6349206349206349 -3.968253968253968
0.6349206349206349 -3.8095238095238093
0.31746031746031744 -3.8095238095238093
0.31746031746031744 -3.4920634920634916
0.31746031746031744 -3.333333333333333
0.31746031746031744 -3.0158730158730154
0.15873015873015883 -3.0158730158730154
0.15873015873015883 -2.8571428571428568
0.15873015873015883 -2.539682539682539
0.15873015873015883 -2.3809523809523805
0.15873015873015883 -2.0634920634920633
0.15873015873015883 -1.9047619047619042
6.19047619047619 -1.9047619047619049
6.031746031746032 -1.9047619047619049
5.8730158730158735 -1.9047619047619049
5.555555555555555 -1.9047619047619049
5.396825396825396 -1.9047619047619049
5.079365079365079 -1.9047619047619049
4.920634920634921 -1.9047619047619049
4.603174603174603 -1.9047619047619049
4.444444444444445 -1.9047619047619049
4.1269841269841265 -1.9047619047619049
3.9682539682539684 -1.9047619047619049
3.6507936507936503 -1.9047619047619049
